snapshot_date,record_type,atc_code,atc_name,ddd,uom,adm_r,note,brand_name,dosage_form,ingredients,ddd_comb
2021-12-03,main,A06AD12,lactitol,10.0,g,O,,,,,
2021-12-03,main,A06AD13,sodium sulfate,,,,,,,,
2021-12-03,main,A06AD14,pentaerithrityl,,,,,,,,
2021-12-03,main,A06AD15,macrogol,10.0,g,O,,,,,
2021-12-03,main,A06AD16,mannitol,,,,,,,,
2021-12-03,main,A06AD17,sodium phosphate,50.0,g,O,,,,,
2021-12-03,main,A06AD18,sorbitol,10.0,g,O,,,,,
2021-12-03,main,A06AD19,magnesium citrate,,,,,,,,
2021-12-03,main,A06AD21,sodium tartrate,,,,,,,,
2021-12-03,main,A06AD61,"lactulose, combinations",,,,,,,,
2021-12-03,main,A06AD65,"macrogol, combinations",,,,,,,,
2021-12-03,main,A06AG,Enemas,,,,,,,,
2021-12-03,main,A06AG01,sodium phosphate,,,,,,,,
2021-12-03,main,A06AG02,bisacodyl,,,,,,,,
2021-12-03,main,A06AG03,"dantron, incl. combinations",,,,,,,,
2021-12-03,main,A06AG04,glycerol,,,,,,,,
2021-12-03,main,A06AG06,oil,,,,,,,,
2021-12-03,main,A06AG07,sorbitol,,,,,,,,
2021-12-03,main,A06AG10,"docusate sodium, incl. combinations",,,,,,,,
2021-12-03,main,A06AG11,"sodium lauryl sulfoacetate, incl. combinations",,,,,,,,
2021-12-03,main,A06AG20,combinations,,,,,,,,
2021-12-03,main,A06AH,Peripheral opioid receptor antagonists,,,,,,,,
2021-12-03,main,A06AH01,methylnaltrexone bromide,6.0,mg,P,,,,,
2021-12-03,main,A06AH02,alvimopan,,,,,,,,
2021-12-03,main,A06AH03,naloxegol,25.0,mg,O,,,,,
2021-12-03,main,A06AH04,naloxone,,,,,,,,
2021-12-03,main,A06AH05,naldemedine,0.2,mg,O,,,,,
2021-12-03,main,A06AX,Other drugs for constipation,,,,,,,,
2021-12-03,main,A06AX01,glycerol,,,,,,,,
2021-12-03,main,A06AX02,carbon dioxide producing drugs,,,,,,,,
2021-12-03,main,A06AX03,lubiprostone,,,,,,,,
2021-12-03,main,A06AX04,linaclotide,0.29,mg,O,,,,,
2021-12-03,main,A06AX05,prucalopride,2.0,mg,O,,,,,
2021-12-03,main,A06AX06,tegaserod,12.0,mg,O,,,,,
2021-12-03,main,A06AX07,plecanatide,3.0,mg,O,,,,,
2021-12-03,main,A06AX08,tenapanor,,,,,,,,
2021-12-03,main,A07,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",,,,,,,,
2021-12-03,main,A07A,INTESTINAL ANTIINFECTIVES,,,,,,,,
2021-12-03,main,A07AA,Antibiotics,,,,,,,,
2021-12-03,main,A07AA01,neomycin,5.0,g,O,,,,,
2021-12-03,main,A07AA02,nystatin,1.5,MU,O,,,,,
2021-12-03,main,A07AA03,natamycin,0.3,g,O,,,,,
2021-12-03,main,A07AA04,streptomycin,,,,,,,,
2021-12-03,main,A07AA05,polymyxin B,3.0,MU,O,,,,,
2021-12-03,main,A07AA06,paromomycin,3.0,g,O,,,,,
2021-12-03,main,A07AA07,amphotericin B,0.4,g,O,,,,,
2021-12-03,main,A07AA08,kanamycin,3.0,g,O,,,,,
2021-12-03,main,A07AA09,vancomycin,2.0,g,O,,,,,
2021-12-03,main,A07AA10,colistin,9.0,MU,O,,,,,
2021-12-03,main,A07AA11,rifaximin,0.6,g,O,,,,,
2021-12-03,main,A07AA12,fidaxomicin,0.4,g,O,,,,,
2021-12-03,main,A07AA13,rifamycin,,,,,,,,
2021-12-03,main,A07AA51,"neomycin, combinations",,,,,,,,
2021-12-03,main,A07AA54,"streptomycin, combinations",,,,,,,,
2021-12-03,main,A07AB,Sulfonamides,,,,,,,,
2021-12-03,main,A07AB02,phthalylsulfathiazole,9.0,g,O,,,,,
2021-12-03,main,A07AB03,sulfaguanidine,4.0,g,O,,,,,
2021-12-03,main,A07AB04,succinylsulfathiazole,,,,,,,,
2021-12-03,main,A07AC,Imidazole derivatives,,,,,,,,
2021-12-03,main,A07AC01,miconazole,1.0,g,O,,,,,
2021-12-03,main,A07AX,Other intestinal antiinfectives,,,,,,,,
2021-12-03,main,A07AX01,broxyquinoline,,,,,,,,
2021-12-03,main,A07AX02,acetarsol,,,,,,,,
2021-12-03,main,A07AX03,nifuroxazide,0.6,g,O,,,,,
2021-12-03,main,A07AX04,nifurzide,,,,,,,,
2021-12-03,main,A07B,INTESTINAL ADSORBENTS,,,,,,,,
2021-12-03,main,A07BA,Charcoal preparations,,,,,,,,
2021-12-03,main,A07BA01,medicinal charcoal,5.0,g,O,,,,,
2021-12-03,main,A07BA51,"medicinal charcoal, combinations",,,,,,,,
2021-12-03,main,A07BB,Bismuth preparations,,,,,,,,
2021-12-03,main,A07BC,Other intestinal adsorbents,,,,,,,,
2021-12-03,main,A07BC01,pectin,,,,,,,,
2021-12-03,main,A07BC02,kaolin,,,,,,,,
2021-12-03,main,A07BC03,crospovidone,,,,,,,,
2021-12-03,main,A07BC04,attapulgite,,,,,,,,
2021-12-03,main,A07BC05,diosmectite,9.0,g,O,,,,,
2021-12-03,main,A07BC30,combinations,,,,,,,,
2021-12-03,main,A07BC54,"attapulgite, combinations",,,,,,,,
2021-12-03,main,A07C,ELECTROLYTES WITH CARBOHYDRATES,,,,,,,,
2021-12-03,main,A07CA,Oral rehydration salt formulations,,,,,,,,
2021-12-03,main,A07D,ANTIPROPULSIVES,,,,,,,,
2021-12-03,main,A07DA,Antipropulsives,,,,,,,,
2021-12-03,main,A07DA01,diphenoxylate,15.0,mg,O,,,,,
2021-12-03,main,A07DA02,opium,0.1,g,O,,,,,
2021-12-03,main,A07DA03,loperamide,10.0,mg,O,,,,,
2021-12-03,main,A07DA04,difenoxin,,,,,,,,
2021-12-03,main,A07DA05,loperamide oxide,5.0,mg,O,,,,,
2021-12-03,main,A07DA06,eluxadoline,0.2,g,O,,,,,
2021-12-03,main,A07DA52,"morphine, combinations",,,,,,,,
2021-12-03,main,A07DA53,"loperamide, combinations",,,,,,,,
2021-12-03,main,A07E,INTESTINAL ANTIINFLAMMATORY AGENTS,,,,,,,,
2021-12-03,main,A07EA,Corticosteroids acting locally,,,,,,,,
2021-12-03,main,A07EA01,prednisolone,,,,,,,,
2021-12-03,main,A07EA02,hydrocortisone,,,,,,,,
2021-12-03,main,A07EA03,prednisone,,,,,,,,
2021-12-03,main,A07EA04,betamethasone,,,,,,,,
2021-12-03,main,A07EA05,tixocortol,,,,,,,,
2021-12-03,main,A07EA06,budesonide,9.0,mg,O,,,,,
2021-12-03,main,A07EA06,budesonide,2.0,mg,SL,,,,,
2021-12-03,main,A07EA07,beclometasone,,,,,,,,
2021-12-03,main,A07EB,"Antiallergic agents, excl. corticosteroids",,,,,,,,
2021-12-03,main,A07EB01,cromoglicic acid,0.8,g,O,,,,,
2021-12-03,main,A07EC,Aminosalicylic acid and similar agents,,,,,,,,
2021-12-03,main,A07EC01,sulfasalazine,2.0,g,O,,,,,
2021-12-03,main,A07EC01,sulfasalazine,2.0,g,R,,,,,
2021-12-03,main,A07EC02,mesalazine,1.5,g,O,,,,,
2021-12-03,main,A07EC02,mesalazine,1.5,g,R,,,,,
2021-12-03,main,A07EC03,olsalazine,1.0,g,O,,,,,
2021-12-03,main,A07EC04,balsalazide,6.75,g,O,,,,,
2021-12-03,main,A07F,ANTIDIARRHEAL MICROORGANISMS,,,,,,,,
2021-12-03,main,A07FA,Antidiarrheal microorganisms,,,,,,,,
2021-12-03,main,A07FA01,lactic acid producing organisms,,,,,,,,
2021-12-03,main,A07FA02,saccharomyces boulardii,1.0,g,O,,,,,
2021-12-03,main,A07FA51,"lactic acid producing organisms, combinations",,,,,,,,
2021-12-03,main,A07X,OTHER ANTIDIARRHEALS,,,,,,,,
2021-12-03,main,A07XA,Other antidiarrheals,,,,,,,,
2021-12-03,main,A07XA01,albumin tannate,3.0,g,O,,,,,
2021-12-03,main,A07XA02,ceratonia,,,,,,,,
2021-12-03,main,A07XA03,calcium compounds,,,,,,,,
2021-12-03,main,A07XA04,racecadotril,,,,,,,,
2021-12-03,main,A07XA06,crofelemer,,,,,,,,
2021-12-03,main,A07XA51,"albumin tannate, combinations",,,,,,,,
2021-12-03,main,A08,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",,,,,,,,
2021-12-03,main,A08A,"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",,,,,,,,
2021-12-03,main,A08AA,Centrally acting antiobesity products,,,,,,,,
2021-12-03,main,A08AA01,phentermine,15.0,mg,O,,,,,
2021-12-03,main,A08AA02,fenfluramine,0.12,g,O,,,,,
2021-12-03,main,A08AA03,amfepramone,75.0,mg,O,,,,,
2021-12-03,main,A08AA04,dexfenfluramine,30.0,mg,O,,,,,
2021-12-03,main,A08AA05,mazindol,1.0,mg,O,,,,,
2021-12-03,main,A08AA06,etilamfetamine,,,,,,,,
2021-12-03,main,A08AA07,cathine,,,,,,,,
2021-12-03,main,A08AA08,clobenzorex,,,,,,,,
2021-12-03,main,A08AA09,mefenorex,,,,,,,,
2021-12-03,main,A08AA10,sibutramine,10.0,mg,O,,,,,
2021-12-03,main,A08AA11,lorcaserin,,,,,,,,
2021-12-03,main,A08AA56,"ephedrine, combinations",,,,,,,,
2021-12-03,main,A08AA62,bupropion and naltrexone,,,,,,,,
2021-12-03,main,A08AB,Peripherally acting antiobesity products,,,,,,,,
2021-12-03,main,A08AB01,orlistat,0.36,g,O,,,,,
2021-12-03,main,A08AX,Other antiobesity drugs,,,,,,,,
2021-12-03,main,A08AX01,rimonabant,20.0,mg,O,,,,,
2021-12-03,main,A09,"DIGESTIVES, INCL. ENZYMES",,,,,,,,
2021-12-03,main,A09A,"DIGESTIVES, INCL. ENZYMES",,,,,,,,
2021-12-03,main,A09AA,Enzyme preparations,,,,,,,,
2021-12-03,main,A09AA01,diastase,,,,,,,,
2021-12-03,main,A09AA02,"multienzymes (lipase, protease etc.)",,,,,,,,
2021-12-03,main,A09AA03,pepsin,,,,,,,,
2021-12-03,main,A09AA04,tilactase,,,,,,,,
2021-12-03,main,A09AB,Acid preparations,,,,,,,,
2021-12-03,main,A09AB01,glutamic acid hydrochloride,1.5,g,O,,,,,
2021-12-03,main,A09AB02,betaine hydrochloride,1.0,g,O,,,,,
2021-12-03,main,A09AB03,hydrochloric acid,,,,,,,,
2021-12-03,main,A09AB04,citric acid,2.0,g,O,,,,,
2021-12-03,main,A09AC,"Enzyme and acid preparations, combinations",,,,,,,,
2021-12-03,main,A09AC01,pepsin and acid preparations,,,,,,,,
2021-12-03,main,A09AC02,multienzymes and acid preparations,,,,,,,,
2021-12-03,main,A10,DRUGS USED IN DIABETES,,,,,,,,
2021-12-03,main,A10A,INSULINS AND ANALOGUES,,,,,,,,
2021-12-03,main,A10AB,"Insulins and analogues for injection, fast-acting",,,,,,,,
2021-12-03,main,A10AB01,insulin (human),40.0,U,P,,,,,
2021-12-03,main,A10AB02,insulin (beef),40.0,U,P,,,,,
2021-12-03,main,A10AB03,insulin (pork),40.0,U,P,,,,,
2021-12-03,main,A10AB04,insulin lispro,40.0,U,P,,,,,
2021-12-03,main,A10AB05,insulin aspart,40.0,U,P,,,,,
2021-12-03,main,A10AB06,insulin glulisine,40.0,U,P,,,,,
2021-12-03,main,A10AB30,combinations,40.0,U,P,,,,,
2021-12-03,main,A10AC,"Insulins and analogues for injection, intermediate-acting",,,,,,,,
2021-12-03,main,A10AC01,insulin (human),40.0,U,P,,,,,
2021-12-03,main,A10AC02,insulin (beef),40.0,U,P,,,,,
2021-12-03,main,A10AC03,insulin (pork),40.0,U,P,,,,,
2021-12-03,main,A10AC04,insulin lispro,40.0,U,P,,,,,
2021-12-03,main,A10AC30,combinations,40.0,U,P,,,,,
2021-12-03,main,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",,,,,,,,
2021-12-03,main,A10AD01,insulin (human),40.0,U,P,,,,,
2021-12-03,main,A10AD02,insulin (beef),40.0,U,P,,,,,
2021-12-03,main,A10AD03,insulin (pork),40.0,U,P,,,,,
2021-12-03,main,A10AD04,insulin lispro,40.0,U,P,,,,,
2021-12-03,main,A10AD05,insulin aspart,40.0,U,P,,,,,
2021-12-03,main,A10AD06,insulin degludec and insulin aspart,40.0,U,P,,,,,
2021-12-03,main,A10AD30,combinations,40.0,U,P,,,,,
2021-12-03,main,A10AE,"Insulins and analogues for injection, long-acting",,,,,,,,
2021-12-03,main,A10AE01,insulin (human),40.0,U,P,,,,,
2021-12-03,main,A10AE02,insulin (beef),40.0,U,P,,,,,
2021-12-03,main,A10AE03,insulin (pork),40.0,U,P,,,,,
2021-12-03,main,A10AE04,insulin glargine,40.0,U,P,,,,,
2021-12-03,main,A10AE05,insulin detemir,40.0,U,P,,,,,
2021-12-03,main,A10AE06,insulin degludec,40.0,U,P,,,,,
2021-12-03,main,A10AE30,combinations,40.0,U,P,,,,,
2021-12-03,main,A10AE54,insulin glargine and lixisenatide,40.0,U,P,Refers to insulin glargine,,,,
2021-12-03,main,A10AE56,insulin degludec and liraglutide,40.0,U,P,Refers to insulin degludec,,,,
2021-12-03,main,A10AF,Insulins and analogues for inhalation,,,,,,,,
2021-12-03,main,A10AF01,insulin (human),15.0,mg,Inhal.powder,,,,,
2021-12-03,main,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",,,,,,,,
2021-12-03,main,A10BA,Biguanides,,,,,,,,
2021-12-03,main,A10BA01,phenformin,0.1,g,O,,,,,
2021-12-03,main,A10BA02,metformin,2.0,g,O,,,,,
2021-12-03,main,A10BA03,buformin,0.2,g,O,,,,,
2021-12-03,main,A10BB,Sulfonylureas,,,,,,,,
2021-12-03,main,A10BB01,glibenclamide,7.0,mg,O,microcryst.substance,,,,
2021-12-03,main,A10BB01,glibenclamide,10.0,mg,O,,,,,
2021-12-03,main,A10BB02,chlorpropamide,0.375,g,O,,,,,
2021-12-03,main,A10BB03,tolbutamide,1.5,g,O,,,,,
2021-12-03,main,A10BB04,glibornuride,38.0,mg,O,,,,,
2021-12-03,main,A10BB05,tolazamide,0.5,g,O,,,,,
2021-12-03,main,A10BB06,carbutamide,0.75,g,O,,,,,
2021-12-03,main,A10BB07,glipizide,10.0,mg,O,,,,,
2021-12-03,main,A10BB08,gliquidone,60.0,mg,O,,,,,
2021-12-03,main,A10BB09,gliclazide,60.0,mg,O,,,,,
2021-12-03,main,A10BB10,metahexamide,,,,,,,,
2021-12-03,main,A10BB11,glisoxepide,,,,,,,,
2021-12-03,main,A10BB12,glimepiride,2.0,mg,O,,,,,
2021-12-03,main,A10BB31,acetohexamide,0.5,g,O,,,,,
2021-12-03,main,A10BC,Sulfonamides (heterocyclic),,,,,,,,
2021-12-03,main,A10BC01,glymidine,1.0,g,O,,,,,
2021-12-03,main,A10BD,Combinations of oral blood glucose lowering drugs,,,,,,,,
2021-12-03,main,A10BD01,phenformin and sulfonylureas,,,,,,,,
2021-12-03,main,A10BD02,metformin and sulfonylureas,,,,,,,,
2021-12-03,main,A10BD03,metformin and rosiglitazone,,,,,,,,
2021-12-03,main,A10BD04,glimepiride and rosiglitazone,,,,,,,,
2021-12-03,main,A10BD05,metformin and pioglitazone,,,,,,,,
2021-12-03,main,A10BD06,glimepiride and pioglitazone,,,,,,,,
2021-12-03,main,A10BD07,metformin and sitagliptin,,,,,,,,
2021-12-03,main,A10BD08,metformin and vildagliptin,,,,,,,,
2021-12-03,main,A10BD09,pioglitazone and alogliptin,,,,,,,,
2021-12-03,main,A10BD10,metformin and saxagliptin,,,,,,,,
2021-12-03,main,A10BD11,metformin and linagliptin,,,,,,,,
2021-12-03,main,A10BD12,pioglitazone and sitagliptin,,,,,,,,
2021-12-03,main,A10BD13,metformin and alogliptin,,,,,,,,
2021-12-03,main,A10BD14,metformin and repaglinide,,,,,,,,
2021-12-03,main,A10BD15,metformin and dapagliflozin,,,,,,,,
2021-12-03,main,A10BD16,metformin and canagliflozin,,,,,,,,
2021-12-03,main,A10BD17,metformin and acarbose,,,,,,,,
2021-12-03,main,A10BD18,metformin and gemigliptin,,,,,,,,
2021-12-03,main,A10BD19,linagliptin and empagliflozin,,,,,,,,
2021-12-03,main,A10BD20,metformin and empagliflozin,,,,,,,,
2021-12-03,main,A10BD21,saxagliptin and dapagliflozin,,,,,,,,
2021-12-03,main,A10BD22,metformin and evogliptin,,,,,,,,
2021-12-03,main,A10BD23,metformin and ertugliflozin,,,,,,,,
2021-12-03,main,A10BD24,sitagliptin and ertugliflozin,,,,,,,,
2021-12-03,main,A10BD25,"metformin, saxagliptin and dapagliflozin",,,,,,,,
2021-12-03,main,A10BD26,metformin and lobeglitazone,,,,,,,,
2021-12-03,main,A10BF,Alpha glucosidase inhibitors,,,,,,,,
2021-12-03,main,A10BF01,acarbose,0.3,g,O,,,,,
2021-12-03,main,A10BF02,miglitol,0.3,g,O,,,,,
2021-12-03,main,A10BF03,voglibose,0.6,mg,O,,,,,
2021-12-03,main,A10BG,Thiazolidinediones,,,,,,,,
2021-12-03,main,A10BG01,troglitazone,0.4,g,O,,,,,
2021-12-03,main,A10BG02,rosiglitazone,6.0,mg,O,,,,,
2021-12-03,main,A10BG03,pioglitazone,30.0,mg,O,,,,,
2021-12-03,main,A10BG04,lobeglitazone,0.5,mg,O,,,,,
2021-12-03,main,A10BH,Dipeptidyl peptidase 4 (DPP-4) inhibitors,,,,,,,,
2021-12-03,main,A10BH01,sitagliptin,0.1,g,O,,,,,
2021-12-03,main,A10BH02,vildagliptin,0.1,g,O,,,,,
2021-12-03,main,A10BH03,saxagliptin,5.0,mg,O,,,,,
2021-12-03,main,A10BH04,alogliptin,25.0,mg,O,,,,,
2021-12-03,main,A10BH05,linagliptin,5.0,mg,O,,,,,
2021-12-03,main,A10BH06,gemigliptin,50.0,mg,O,,,,,
2021-12-03,main,A10BH07,evogliptin,5.0,mg,O,,,,,
2021-12-03,main,A10BH08,teneligliptin,,,,,,,,
2021-12-03,main,A10BH51,sitagliptin and simvastatin,,,,,,,,
2021-12-03,main,A10BH52,gemigliptin and rosuvastatin,,,,,,,,
2021-12-03,main,A10BJ,Glucagon-like peptide-1 (GLP-1) analogues,,,,,,,,
2021-12-03,main,A10BJ01,exenatide,0.286,mg,P,depot inj,,,,
2021-12-03,main,A10BJ01,exenatide,15.0,mcg,P,,,,,
2021-12-03,main,A10BJ02,liraglutide,1.5,mg,P,,,,,
2021-12-03,main,A10BJ03,lixisenatide,20.0,mcg,P,,,,,
2021-12-03,main,A10BJ04,albiglutide,5.7,mg,P,,,,,
2021-12-03,main,A10BJ05,dulaglutide,0.16,mg,P,,,,,
2021-12-03,main,A10BJ06,semaglutide,0.11,mg,P,,,,,
2021-12-03,main,A10BJ07,beinaglutide,,,,,,,,
2021-12-03,main,A10BK,Sodium-glucose co-transporter 2 (SGLT2) inhibitors,,,,,,,,
2021-12-03,main,A10BK01,dapagliflozin,10.0,mg,O,,,,,
2021-12-03,main,A10BK02,canagliflozin,0.2,g,O,,,,,
2021-12-03,main,A10BK03,empagliflozin,17.5,mg,O,,,,,
2021-12-03,main,A10BK04,ertugliflozin,10.0,mg,O,,,,,
2021-12-03,main,A10BK05,ipragliflozin,,,,,,,,
2021-12-03,main,A10BK06,sotagliflozin,,,,,,,,
2021-12-03,main,A10BK07,luseogliflozin,,,,,,,,
2021-12-03,main,A10BX,"Other blood glucose lowering drugs, excl. insulins",,,,,,,,
2021-12-03,main,A10BX01,guar gum,,,,,,,,
2021-12-03,main,A10BX02,repaglinide,4.0,mg,O,,,,,
2021-12-03,main,A10BX03,nateglinide,0.36,g,O,,,,,
2021-12-03,main,A10BX05,pramlintide,,,,,,,,
2021-12-03,main,A10BX06,benfluorex,0.45,g,O,,,,,
2021-12-03,main,A10BX08,mitiglinide,30.0,mg,O,,,,,
2021-12-03,main,A10X,OTHER DRUGS USED IN DIABETES,,,,,,,,
2021-12-03,main,A10XA,Aldose reductase inhibitors,,,,,,,,
2021-12-03,main,A10XA01,tolrestat,,,,,,,,
2021-12-03,main,A11,VITAMINS,,,,,,,,
2021-12-03,main,A11A,"MULTIVITAMINS, COMBINATIONS",,,,,,,,
2021-12-03,main,A11AA,Multivitamins with minerals,,,,,,,,
2021-12-03,main,A11AA01,multivitamins and iron,,,,,,,,
2021-12-03,main,A11AA02,multivitamins and calcium,,,,,,,,
2021-12-03,main,A11AA03,"multivitamins and other minerals, incl. combinations",,,,,,,,
2021-12-03,main,A11AA04,multivitamins and trace elements,,,,,,,,
2021-12-03,main,A11AB,"Multivitamins, other combinations",,,,,,,,
2021-12-03,main,A11B,"MULTIVITAMINS, PLAIN",,,,,,,,
2021-12-03,main,A11BA,"Multivitamins, plain",,,,,,,,
2021-12-03,main,A11C,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",,,,,,,,
2021-12-03,main,A11CA,"Vitamin A, plain",,,,,,,,
2021-12-03,main,A11CA01,retinol (vit A),50.0,TU,O,,,,,
2021-12-03,main,A11CA01,retinol (vit A),50.0,TU,P,,,,,
2021-12-03,main,A11CA02,betacarotene,,,,,,,,
2021-12-03,main,A11CB,Vitamin A and D in combination,,,,,,,,
2021-12-03,main,A11CC,Vitamin D and analogues,,,,,,,,
2021-12-03,main,A11CC01,ergocalciferol,,,,,,,,
2021-12-03,main,A11CC02,dihydrotachysterol,1.0,mg,O,,,,,
2021-12-03,main,A11CC03,alfacalcidol,1.0,mcg,O,,,,,
2021-12-03,main,A11CC03,alfacalcidol,1.0,mcg,P,,,,,
2021-12-03,main,A11CC04,calcitriol,1.0,mcg,O,,,,,
2021-12-03,main,A11CC04,calcitriol,1.0,mcg,P,,,,,
2021-12-03,main,A11CC05,colecalciferol,20.0,mcg,O,,,,,
2021-12-03,main,A11CC06,calcifediol,,,,,,,,
2021-12-03,main,A11CC20,combinations,,,,,,,,
2021-12-03,main,A11CC55,"colecalciferol, combinations",,,,,,,,
2021-12-03,main,A11D,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12",,,,,,,,
2021-12-03,main,A11DA,"Vitamin B1, plain",,,,,,,,
2021-12-03,main,A11DA01,thiamine (vit B1),50.0,mg,O,,,,,
2021-12-03,main,A11DA01,thiamine (vit B1),50.0,mg,P,,,,,
2021-12-03,main,A11DA02,sulbutiamine,,,,,,,,
2021-12-03,main,A11DA03,benfotiamine,,,,,,,,
2021-12-03,main,A11DB,Vitamin B1 in combination with vitamin B6 and/or vitamin B12,,,,,,,,
2021-12-03,main,A11E,"VITAMIN B-COMPLEX, INCL. COMBINATIONS",,,,,,,,
2021-12-03,main,A11EA,"Vitamin B-complex, plain",,,,,,,,
2021-12-03,main,A11EB,Vitamin B-complex with vitamin C,,,,,,,,
2021-12-03,main,A11EC,Vitamin B-complex with minerals,,,,,,,,
2021-12-03,main,A11ED,Vitamin B-complex with anabolic steroids,,,,,,,,
2021-12-03,main,A11EX,"Vitamin B-complex, other combinations",,,,,,,,
2021-12-03,main,A11G,"ASCORBIC ACID (VITAMIN C), INCL. COMBINATIONS",,,,,,,,
2021-12-03,main,A11GA,"Ascorbic acid (vitamin C), plain",,,,,,,,
2021-12-03,main,A11GA01,ascorbic acid (vit C),0.2,g,O,,,,,
2021-12-03,main,A11GA01,ascorbic acid (vit C),0.2,g,P,,,,,
2021-12-03,main,A11GB,"Ascorbic acid (vitamin C), combinations",,,,,,,,
2021-12-03,main,A11GB01,ascorbic acid (vit C) and calcium,,,,,,,,
2021-12-03,main,A11H,OTHER PLAIN VITAMIN PREPARATIONS,,,,,,,,
2021-12-03,main,A11HA,Other plain vitamin preparations,,,,,,,,
2021-12-03,main,A11HA01,nicotinamide,0.15,g,O,,,,,
2021-12-03,main,A11HA02,pyridoxine (vit B6),0.16,g,O,,,,,
2021-12-03,main,A11HA02,pyridoxine (vit B6),0.16,g,P,,,,,
2021-12-03,main,A11HA03,tocopherol (vit E),0.2,g,O,,,,,
2021-12-03,main,A11HA03,tocopherol (vit E),0.2,g,P,,,,,
2021-12-03,main,A11HA04,riboflavin (vit B2),,,,,,,,
2021-12-03,main,A11HA05,biotin,,,,,,,,
2021-12-03,main,A11HA06,pyridoxal phosphate,,,,,,,,
2021-12-03,main,A11HA07,inositol,,,,,,,,
2021-12-03,main,A11HA08,tocofersolan,0.2,g,O,Expressed as tocopherol,,,,
2021-12-03,main,A11HA30,dexpanthenol,,,,,,,,
2021-12-03,main,A11HA31,calcium pantothenate,,,,,,,,
2021-12-03,main,A11HA32,pantethine,,,,,,,,
2021-12-03,main,A11J,"OTHER VITAMIN PRODUCTS, COMBINATIONS",,,,,,,,
2021-12-03,main,A11JA,Combinations of vitamins,,,,,,,,
2021-12-03,main,A11JB,Vitamins with minerals,,,,,,,,
2021-12-03,main,A11JC,"Vitamins, other combinations",,,,,,,,
2021-12-03,main,A12,MINERAL SUPPLEMENTS,,,,,,,,
2021-12-03,main,A12A,CALCIUM,,,,,,,,
2021-12-03,main,A12AA,Calcium,,,,,,,,
2021-12-03,main,A12AA01,calcium phosphate,2.0,g,O,,,,,
2021-12-03,main,A12AA02,calcium glubionate,2.75,g,P,,,,,
2021-12-03,main,A12AA03,calcium gluconate,3.0,g,O,,,,,
2021-12-03,main,A12AA03,calcium gluconate,3.0,g,P,,,,,
2021-12-03,main,A12AA04,calcium carbonate,3.0,g,O,,,,,
2021-12-03,main,A12AA05,calcium lactate,2.0,g,O,,,,,
2021-12-03,main,A12AA06,calcium lactate gluconate,3.0,g,O,equivalent to 0.5 g Ca2+,,,,
2021-12-03,main,A12AA07,calcium chloride,0.2,g,P,,,,,
2021-12-03,main,A12AA08,calcium glycerylphosphate,,,,,,,,
2021-12-03,main,A12AA09,calcium citrate lysine complex,0.5,g,O,,,,,
2021-12-03,main,A12AA10,calcium glucoheptonate,3.0,g,O,,,,,
2021-12-03,main,A12AA11,calcium pangamate,,,,,,,,
2021-12-03,main,A12AA13,calcium citrate,,,,,,,,
2021-12-03,main,A12AA20,calcium (different salts in combination),0.5,g,O,Ca2+,,,,
2021-12-03,main,A12AA30,calcium laevulate,1.0,g,P,,,,,
2021-12-03,main,A12AX,"Calcium, combinations with vitamin D and/or other drugs",,,,,,,,
2021-12-03,main,A12B,POTASSIUM,,,,,,,,
2021-12-03,main,A12BA,Potassium,,,,,,,,
2021-12-03,main,A12BA01,potassium chloride,3.0,g,O,,,,,
2021-12-03,main,A12BA02,potassium citrate,4.0,g,O,,,,,
2021-12-03,main,A12BA03,potassium hydrogentartrate,7.5,g,O,,,,,
2021-12-03,main,A12BA04,potassium hydrogencarbonate,4.0,g,O,,,,,
2021-12-03,main,A12BA05,potassium gluconate,,,,,,,,
2021-12-03,main,A12BA30,potassium (different salts in combination),,,,,,,,
2021-12-03,main,A12BA51,"potassium chloride, combinations",,,,,,,,
2021-12-03,main,A12C,OTHER MINERAL SUPPLEMENTS,,,,,,,,
2021-12-03,main,A12CA,Sodium,,,,,,,,
2021-12-03,main,A12CA01,sodium chloride,1.0,g,O,,,,,
2021-12-03,main,A12CA02,sodium sulfate,,,,,,,,
2021-12-03,main,A12CB,Zinc,,,,,,,,
2021-12-03,main,A12CB01,zinc sulfate,0.6,g,O,,,,,
2021-12-03,main,A12CB02,zinc gluconate,,,,,,,,
2021-12-03,main,A12CB03,zinc protein complex,,,,,,,,
2021-12-03,main,A12CC,Magnesium,,,,,,,,
2021-12-03,main,A12CC01,magnesium chloride,2.5,g,O,,,,,
2021-12-03,main,A12CC01,magnesium chloride,0.8,g,P,,,,,
2021-12-03,main,A12CC02,magnesium sulfate,3.0,g,O,,,,,
2021-12-03,main,A12CC02,magnesium sulfate,1.0,g,P,,,,,
